text,label,source,title
Federal REIT declares $1.05 dividend,positive,TwitterFinancialNews,Federal REIT declares $1.05 dividend
Federated Premier Municipal Income Fund declares $0.05 dividend,positive,TwitterFinancialNews,Federated Premier Municipal Income Fund declares $0.05 dividend
Financial 15 Split declares CAD 0.1257 dividend,positive,TwitterFinancialNews,Financial 15 Split declares CAD 0.1257 dividend
First Capital declares $0.24 dividend,positive,TwitterFinancialNews,First Capital declares $0.24 dividend
First Choice declares $0.25 dividend,positive,TwitterFinancialNews,First Choice declares $0.25 dividend
First Trust Specialty Finance&Financial Opportunities Fund declares $0.135 dividend,positive,TwitterFinancialNews,First Trust Specialty Finance&Financial Opportunities Fund declares $0.135 dividend
Franklin Limited Duration Income Trust declares $0.0839 dividend,positive,TwitterFinancialNews,Franklin Limited Duration Income Trust declares $0.0839 dividend
"FRIEDMAN INDUSTRIES, INCORPORATED ANNOUNCES CASH DIVIDEND  https://t.co/aExIvn2taL",positive,TwitterFinancialNews,"FRIEDMAN INDUSTRIES, INCORPORATED ANNOUNCES CASH DIVIDEND  https://t.co/aExIvn2taL"
General Mills declares $0.49 dividend,positive,TwitterFinancialNews,General Mills declares $0.49 dividend
Genuine Parts Company declares $0.7625 dividend,positive,TwitterFinancialNews,Genuine Parts Company declares $0.7625 dividend
GlobalSCAPE declares $3.35 special dividend,positive,TwitterFinancialNews,GlobalSCAPE declares $3.35 special dividend
Goldman Sachs MLP and Energy Renaissance Fund declares $0.16 dividend,positive,TwitterFinancialNews,Goldman Sachs MLP and Energy Renaissance Fund declares $0.16 dividend
GS MLP Income Opportunities Fund declares $0.21 dividend,positive,TwitterFinancialNews,GS MLP Income Opportunities Fund declares $0.21 dividend
Hammond Power Solutions declares CAD 0.07 dividend,positive,TwitterFinancialNews,Hammond Power Solutions declares CAD 0.07 dividend
Hanesbrands declares $0.15 dividend,positive,TwitterFinancialNews,Hanesbrands declares $0.15 dividend
Harvest Capital Credit declares $0.08 dividend,positive,TwitterFinancialNews,Harvest Capital Credit declares $0.08 dividend
Hawaiian Electric goes ex-dividend tomorrow,positive,TwitterFinancialNews,Hawaiian Electric goes ex-dividend tomorrow
InfraCap REIT Preferred ETF declares $0.12 dividend,positive,TwitterFinancialNews,InfraCap REIT Preferred ETF declares $0.12 dividend
IntercontinentalExchange declares $0.30 dividend,positive,TwitterFinancialNews,IntercontinentalExchange declares $0.30 dividend
Interpublic Group of Companies declares $0.235 dividend,positive,TwitterFinancialNews,Interpublic Group of Companies declares $0.235 dividend
ItaÃƒÂº Unibanco S A : Payment of Dividends and Interest on Capital  #Stock #MarketScreener https://t.co/sfvlaXYEJV https://t.co/TSbbMl9D6M,positive,TwitterFinancialNews,ItaÃƒÂº Unibanco S A : Payment of Dividends and Interest on Capital  #Stock #MarketScreener https://
Just 4 Days Before Silicon Motion Technology Corporation (NASDAQ:SIMO) Will Be Trading Ex-Dividend,positive,TwitterFinancialNews,Just 4 Days Before Silicon Motion Technology Corporation (NASDAQ:SIMO) Will Be Trading Ex-Dividend
Kaman declares $0.20 dividend,positive,TwitterFinancialNews,Kaman declares $0.20 dividend
KKR Income Opportunities Fund declares $0.125 dividend,positive,TwitterFinancialNews,KKR Income Opportunities Fund declares $0.125 dividend
Knight-Swift Transportation declares $0.08 dividend,positive,TwitterFinancialNews,Knight-Swift Transportation declares $0.08 dividend
Kohl's declares $0.67 dividend,positive,TwitterFinancialNews,Kohl's declares $0.67 dividend
Louisiana-Pacific declares $0.145 dividend,positive,TwitterFinancialNews,Louisiana-Pacific declares $0.145 dividend
M&T Bank declares $1.10 dividend,positive,TwitterFinancialNews,M&T Bank declares $1.10 dividend
Mackinac Financial declares $0.14 dividend,positive,TwitterFinancialNews,Mackinac Financial declares $0.14 dividend
Mannatech declares $0.125 dividend,positive,TwitterFinancialNews,Mannatech declares $0.125 dividend
Marine Petroleum Trust declares $0.0488 dividend,positive,TwitterFinancialNews,Marine Petroleum Trust declares $0.0488 dividend
McChip Resources declares C$0.02 dividend,positive,TwitterFinancialNews,McChip Resources declares C$0.02 dividend
Merck declares $0.61 dividend,positive,TwitterFinancialNews,Merck declares $0.61 dividend
Mesa Royalty Trust declares $0.036724557 dividend,positive,TwitterFinancialNews,Mesa Royalty Trust declares $0.036724557 dividend
Meta Financial declares $0.05 dividend,positive,TwitterFinancialNews,Meta Financial declares $0.05 dividend
Middlefield Banc declares $0.15 dividend,positive,TwitterFinancialNews,Middlefield Banc declares $0.15 dividend
Morneau Shepell declares CAD 0.065 dividend,positive,TwitterFinancialNews,Morneau Shepell declares CAD 0.065 dividend
New York Times declares $0.06 dividend,positive,TwitterFinancialNews,New York Times declares $0.06 dividend
Nielsen goes ex-dividend tomorrow,positive,TwitterFinancialNews,Nielsen goes ex-dividend tomorrow
Norsk Hydro declares NOK1.25 dividend,positive,TwitterFinancialNews,Norsk Hydro declares NOK1.25 dividend
Northern Star Resources declares AUD 0.075 dividend,positive,TwitterFinancialNews,Northern Star Resources declares AUD 0.075 dividend
Nuveen AMT-Free Quality Municipal Income Fund declares $0.0117 dividend,positive,TwitterFinancialNews,Nuveen AMT-Free Quality Municipal Income Fund declares $0.0117 dividend
Nuveen Maryland Premium Income Municipal Fund declares $0.044 dividend,positive,TwitterFinancialNews,Nuveen Maryland Premium Income Municipal Fund declares $0.044 dividend
Nuveen Michigan Quality Income Municipal Fund declares $0.0445 dividend,positive,TwitterFinancialNews,Nuveen Michigan Quality Income Municipal Fund declares $0.0445 dividend
Nuveen Minnesota Quality Municipal Income Fund declares $0.049 dividend,positive,TwitterFinancialNews,Nuveen Minnesota Quality Municipal Income Fund declares $0.049 dividend
Nuveen Virginia Quality Municipal Income Fund declares $0.0445 dividend,positive,TwitterFinancialNews,Nuveen Virginia Quality Municipal Income Fund declares $0.0445 dividend
Oaktree Specialty Lending declares $0.095 dividend,positive,TwitterFinancialNews,Oaktree Specialty Lending declares $0.095 dividend
Oaktree Strategic Income declares $0.155 dividend,positive,TwitterFinancialNews,Oaktree Strategic Income declares $0.155 dividend
Old Dominion Freight Line declares $0.23 dividend,positive,TwitterFinancialNews,Old Dominion Freight Line declares $0.23 dividend
Page Industries Limited (NSE:PAGEIND) Stock Goes Ex-Dividend In Just 3 Days,positive,TwitterFinancialNews,Page Industries Limited (NSE:PAGEIND) Stock Goes Ex-Dividend In Just 3 Days
Patterson-UTI Energy declares $0.04 dividend,positive,TwitterFinancialNews,Patterson-UTI Energy declares $0.04 dividend
Peoples Financial Services declares $0.36 dividend,positive,TwitterFinancialNews,Peoples Financial Services declares $0.36 dividend
PepsiCo declares $0.955 dividend,positive,TwitterFinancialNews,PepsiCo declares $0.955 dividend
Permian Basin Royalty Trust declares $0.038987 dividend,positive,TwitterFinancialNews,Permian Basin Royalty Trust declares $0.038987 dividend
PermRock Royalty Trust declares $0.0373 dividend,positive,TwitterFinancialNews,PermRock Royalty Trust declares $0.0373 dividend
Phillips-Van Heusen goes ex-dividend tomorrow,positive,TwitterFinancialNews,Phillips-Van Heusen goes ex-dividend tomorrow
PJT Partners declares $0.05 dividend,positive,TwitterFinancialNews,PJT Partners declares $0.05 dividend
PolyOne declares $0.2025 dividend,positive,TwitterFinancialNews,PolyOne declares $0.2025 dividend
Public Service declares $0.47 dividend,positive,TwitterFinancialNews,Public Service declares $0.47 dividend
PulteGroup declares $0.12 dividend,positive,TwitterFinancialNews,PulteGroup declares $0.12 dividend
Ralph Lauren Corporation Declares Quarterly Dividend,positive,TwitterFinancialNews,Ralph Lauren Corporation Declares Quarterly Dividend
Richards Packaging Income Fund  declares CAD 0.11 dividend,positive,TwitterFinancialNews,Richards Packaging Income Fund  declares CAD 0.11 dividend
Royal Gold declares $0.28 dividend,positive,TwitterFinancialNews,Royal Gold declares $0.28 dividend
SmartCentres REIT declares CAD 0.1542 dividend,positive,TwitterFinancialNews,SmartCentres REIT declares CAD 0.1542 dividend
Source Capital declares $0.25 dividend,positive,TwitterFinancialNews,Source Capital declares $0.25 dividend
Spirit AeroSystems declares $0.01 dividend,positive,TwitterFinancialNews,Spirit AeroSystems declares $0.01 dividend
Steris declares $0.37 dividend,positive,TwitterFinancialNews,Steris declares $0.37 dividend
Sun Life Financial goes ex-dividend tomorrow,positive,TwitterFinancialNews,Sun Life Financial goes ex-dividend tomorrow
Suncor Energy declares CAD 0.465 dividend,positive,TwitterFinancialNews,Suncor Energy declares CAD 0.465 dividend
Superior Plus declares CAD 0.06 dividend,positive,TwitterFinancialNews,Superior Plus declares CAD 0.06 dividend
Superior Uniform declares $0.10 dividend,positive,TwitterFinancialNews,Superior Uniform declares $0.10 dividend
Telephone and Data Systems declares $0.165 dividend,positive,TwitterFinancialNews,Telephone and Data Systems declares $0.165 dividend
The Estée Lauder Companies Inc. Declares Quarterly Dividend of $.48 Per Share,positive,TwitterFinancialNews,The Estée Lauder Companies Inc. Declares Quarterly Dividend of $.48 Per Share
Timken declares $0.28 dividend,positive,TwitterFinancialNews,Timken declares $0.28 dividend
Total S.A. declares EUR 0.68 final dividend,positive,TwitterFinancialNews,Total S.A. declares EUR 0.68 final dividend
U.S. Bancorp declares $0.42 dividend,positive,TwitterFinancialNews,U.S. Bancorp declares $0.42 dividend
U.S. Silica Holdings declares $0.02 dividend,positive,TwitterFinancialNews,U.S. Silica Holdings declares $0.02 dividend
United Bancorporation of Alabama declares $0.10 dividend,positive,TwitterFinancialNews,United Bancorporation of Alabama declares $0.10 dividend
US Bancorp Deposit Shs Repr Non-Cum Perpetual Pfd Shs Series B declares $0.3219 dividend,positive,TwitterFinancialNews,US Bancorp Deposit Shs Repr Non-Cum Perpetual Pfd Shs Series B declares $0.3219 dividend
Victory Bancorp declares $0.025 dividend,positive,TwitterFinancialNews,Victory Bancorp declares $0.025 dividend
Virtus InfraCap U.S. Preferred Stock ETF declares $0.19 dividend,positive,TwitterFinancialNews,Virtus InfraCap U.S. Preferred Stock ETF declares $0.19 dividend
Walker & Dunlop goes ex-dividend tomorrow,positive,TwitterFinancialNews,Walker & Dunlop goes ex-dividend tomorrow
Waste Management declares $0.5125 dividend,positive,TwitterFinancialNews,Waste Management declares $0.5125 dividend
Worthington declares $0.24 dividend,positive,TwitterFinancialNews,Worthington declares $0.24 dividend
Xenia Hotels declares $0.275 dividend,positive,TwitterFinancialNews,Xenia Hotels declares $0.275 dividend
Xilinx goes ex-dividend on Monday,positive,TwitterFinancialNews,Xilinx goes ex-dividend on Monday
Xylem declares $0.26 dividend,positive,TwitterFinancialNews,Xylem declares $0.26 dividend
"$ACM - AECOM: Given Disappointing Earnings And No M&A News, ACM Is A Trading Sell. https://t.co/0QlOr3sV7h #stockmarket #markets #stocks",negative,TwitterFinancialNews,"$ACM - AECOM: Given Disappointing Earnings And No M&A News, ACM Is A Trading Sell. https://t.co/0QlO"
$SBUX - Starbucks Likely Range Bound After Inconclusive Q4 2019 Earnings. Sign up for updates on Seeking Alpha!… https://t.co/I9CAnlrces,negative,TwitterFinancialNews,$SBUX - Starbucks Likely Range Bound After Inconclusive Q4 2019 Earnings. Sign up for updates on See
3M Stock Is a Toxic Stock After Earnings,negative,TwitterFinancialNews,3M Stock Is a Toxic Stock After Earnings
Conn's did not CONNect on earnings today as comps were weak https://t.co/z6yrORwrby $CONN,negative,TwitterFinancialNews,Conn's did not CONNect on earnings today as comps were weak https://t.co/z6yrORwrby $CONN
Exxon and Chevron posted the weakest results in years because of disappointing results in almost all of their busin... https://t.co/GVVcZxePU3,negative,TwitterFinancialNews,Exxon and Chevron posted the weakest results in years because of disappointing results in almost all
Medigene AG Just Missed Earnings With A Surprise Loss - Here Are Analysts Latest Forecasts,negative,TwitterFinancialNews,Medigene AG Just Missed Earnings With A Surprise Loss - Here Are Analysts Latest Forecasts
"Mohawk Industries, Inc.'s (NYSE:MHK) Earnings Dropped -19%, Did Its Industry Show Weakness Too?",negative,TwitterFinancialNews,"Mohawk Industries, Inc.'s (NYSE:MHK) Earnings Dropped -19%, Did Its Industry Show Weakness Too?"
Not So Happy Holidays for Kohl’s After Earnings,negative,TwitterFinancialNews,Not So Happy Holidays for Kohl’s After Earnings
"Österreichische Post AG's (VIE:POST) Earnings Dropped -16%, How Did It Fare Against The Industry?",negative,TwitterFinancialNews,"Österreichische Post AG's (VIE:POST) Earnings Dropped -16%, How Did It Fare Against The Industry?"
Twitter users explain why Kohl's stock just got obliterated after reporting earnings,negative,TwitterFinancialNews,Twitter users explain why Kohl's stock just got obliterated after reporting earnings
Twitter users explain why Kohl's stock just got obliterated after reporting earnings https://t.co/RnxmSz4Au1 by… https://t.co/F7B1rYCmPf,negative,TwitterFinancialNews,Twitter users explain why Kohl's stock just got obliterated after reporting earnings https://t.co/Rn
Vitasoy International Holdings Limited Earnings Missed Analyst Estimates: Here's What Analysts Are Forecasting Now,negative,TwitterFinancialNews,Vitasoy International Holdings Limited Earnings Missed Analyst Estimates: Here's What Analysts Are F
$LULU - Market Expects Good Earnings For Lululemon. Keep reading: https://t.co/vG3YYZshzX #economy #stockmarket #investing,neutral,TwitterFinancialNews,$LULU - Market Expects Good Earnings For Lululemon. Keep reading: https://t.co/vG3YYZshzX #economy #
"$XPO - XPO Logistics tops Q4 earnings view, hires Wyshner as new CFO https://t.co/W9cZlaz0KV",neutral,TwitterFinancialNews,"$XPO - XPO Logistics tops Q4 earnings view, hires Wyshner as new CFO https://t.co/W9cZlaz0KV"
AbbVie Reports Estimate-Beating Fourth-Quarter Earnings Results,neutral,TwitterFinancialNews,AbbVie Reports Estimate-Beating Fourth-Quarter Earnings Results
Allergan Reports Fourth-Quarter 2019 Results That Plow Past Expectations,neutral,TwitterFinancialNews,Allergan Reports Fourth-Quarter 2019 Results That Plow Past Expectations
Amazon hits $1 trillion on blowout earnings beat what the pros are watching now $AMZN (via @TradingNation) https://t.co/RCmE2HVjcC,neutral,TwitterFinancialNews,Amazon hits $1 trillion on blowout earnings beat what the pros are watching now $AMZN (via @TradingN
Amazon's market value tops $1 trillion following the company's strong earnings report  https://t.co/AhgLGqh4nl,neutral,TwitterFinancialNews,Amazon's market value tops $1 trillion following the company's strong earnings report  https://t.co/
Amkor Technology (AMKR) Surpasses Q4 Earnings and Revenue Estimates,neutral,TwitterFinancialNews,Amkor Technology (AMKR) Surpasses Q4 Earnings and Revenue Estimates
Bristol-Myers earnings rise due to Celgene deal,neutral,TwitterFinancialNews,Bristol-Myers earnings rise due to Celgene deal
Coca-Cola's Earnings: Outperforming Its Peers,neutral,TwitterFinancialNews,Coca-Cola's Earnings: Outperforming Its Peers
CrowdStrike reported better-than-expected fiscal Q3 2020 results yesterday. “We think of ourselves as beyond just a… https://t.co/MyPorIzYlG,neutral,TwitterFinancialNews,CrowdStrike reported better-than-expected fiscal Q3 2020 results yesterday. “We think of ourselves a
DaVita HealthCare (DVA) Tops Q4 Earnings Estimates,neutral,TwitterFinancialNews,DaVita HealthCare (DVA) Tops Q4 Earnings Estimates
DocuSign signs off on another solid earnings result https://t.co/YYekdVZrug $DOCU,neutral,TwitterFinancialNews,DocuSign signs off on another solid earnings result https://t.co/YYekdVZrug $DOCU
Opera Limited Just Beat Earnings Expectations: Here's What Analysts Think Will Happen Next,neutral,TwitterFinancialNews,Opera Limited Just Beat Earnings Expectations: Here's What Analysts Think Will Happen Next
Prospect Capital (PSEC) Meets Q2 Earnings Estimates,neutral,TwitterFinancialNews,Prospect Capital (PSEC) Meets Q2 Earnings Estimates
"Restaurant Brands Int'l tops Q4 estimates, but company not ""clucking"" on all   
cylinders (QSR) https://t.co/wcig05Vmy3 $QSR",neutral,TwitterFinancialNews,"Restaurant Brands Int'l tops Q4 estimates, but company not ""clucking"" on all   
cylinders (QSR) http"
Results: Digi International Inc. Beat Earnings Expectations And Analysts Now Have New Forecasts,neutral,TwitterFinancialNews,Results: Digi International Inc. Beat Earnings Expectations And Analysts Now Have New Forecasts
